,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
928,"In chemistry, this term refers to two elements with the same atomic number, but different atomic weights.
",Isotopes,Alleles,Isochronics,Isosceles,Isotopes
929,"This ancient thinker, who was the first person to propose a heliocentric model of the Solar system,  considered that the Earth revolves around the Sun.
",Aristades,Hippachus,Heron,Aristarchus,Aristarchus
930,"Which geographical term describes a geological formation that slopes down from the center in all directions?
",Quean,Quassia,Quaquaversal,Quartan,Quaquaversal
931,"This US National Park, famous for its mineral waters, is located in southeastern Oklahoma, near the city of Sulphur.
",Hot Springs,Yellowstone,Platt,Mesa Verde,Platt
932,"The Mars family were the richest American family of 1988, according to Fortune magazine.  They named one of their most successful products after their horse, who was named what?
",Snickers,Bounty,MM,Corny,Snickers
933,"In 1915, the great American baseball player of the 1920s, Babe Ruth, hit his first home against which team?
",The Yankees,The Red Stockings,The White Sox,The Red Sox,The Yankees
934,"In 1982, this major Japanese car manufacturer was the first one to begin production of Japanese cars in the USA.
",Mazda,Honda,Toyota,Mitsubishi,Honda
935,"You can get lead poisoning from a modern pencil.
",True,False,,,False
936,"In what year were pencils first mass-produced?
",1662 A.D.,476 A.D.,1812 A.D.,1821 A.D.,1662 A.D.
937,"Which of these is not among the reasons for which most pencils are yellow?
",To show that they come from China,To make them easier to see on a desk top,To show that they are top quality,To copy the style of the first pencils made in the USA,To copy the style of the first pencils made in the USA
938,"Which of these is a real event  in the history of the pencil?
",The discovery of rubber in Malaysia in 1823,"The discovery of lead in what is now Turkey, ca. 573 A.D.",The discovery that cedar wood has three times the tensile strength of any other wood,"The discovery of graphite in Seathwaite, Burrowdale, England","The discovery of graphite in Seathwaite, Burrowdale, England"
939,"Who was the famous American writer  whose first job was selling and making pencils?
",Henry David Thoreau,John Steinbeck,Benjamin Franklin,Nathaniel Hawthorne,Henry David Thoreau
940,"This famous American writer wrote all of the novel Cannery Row in pencil. He claimed to have used 60 pencils a day for his writings.
",John Steinbeck,Henry David Thoreau,Ernest Hemingway,Nathaniel Hawthorne,John Steinbeck
941,"In the first manned rocket flights into space, pencils, not pens, were given to the cosmonauts and astronauts. Why?
",They were less dangerous because they contained no metal.,Pencils can write in zero gravity.,They were less affected by lower amounts of oxygen.,Pencils are lighter than pens.,Pencils can write in zero gravity.
942,"Approximately how many pencils are sold annually in the USA?
","500,000,000","2,000,000,000","200,000,000","20,000,000","2,000,000,000"
943,"A great step forward in the world of pencils was made in 1858. What was it?
",Sears-Roebuck began selling pencils in their catalog.,Hyman Lipman began putting an eraser on the end of pencils.,Sarah Teasdale Wallace patented the first indelible pencil.,Irving Kellogg Watson patented the first drawing pencils in different colors.,Hyman Lipman began putting an eraser on the end of pencils.
944,"If your pencil has a pinkish grain and little or no smell, then it is probably made from which substance?
",incense-cedar,tropical rainforest wood,plastic,non-incense-cedar,plastic
945,"If your pencil has a  reddish brown grain and a smell, what does that usually indicate?
",It is made of  incense-cedar.,It is made from non-incense-cedar.,It is made from plastic.,It is made of rainforest wood.,It is made of  incense-cedar.
946,"What happened in the pencil world in 1822?
",The eraser was put onto the pencil.,Pencils were made with clips to hold onto a  pocket.,Pencils that wrote in different colors were made.,The mechanical pencil was invented.,The mechanical pencil was invented.
947,"Who is P.L. Travers most famous literary character?
",Frankenstein,Mary Poppins,Scrooge,Scarlett OHara,Mary Poppins
948,"What event did the terrorists target in the 1977 movie Black Sunday?
",Super Bowl,Democratic Convention,Times Square Ball Drop,Macys Thanksgiving Parade,Super Bowl
949,"What was the occupation of The Greatest American Hero, according to the TV show?
",Police officer,Taxi driver,Deep diver,High school teacher,High school teacher
950,"According to the popular song, in what city is the House of the Rising Sun located?
",Lexington,New Orleans,San Francisco,Dallas,New Orleans
951,"What color is Johnnie Walkers jacket?
",Brown,Pink,Red,Blue,Red
952,"According to a popular 1960s slogan, where would you meet the nicest people?
",At the AMC theaters,On a Honda,At Macys,In Las Vegas,On a Honda
953,"On TV, what was the name of Sergeant Prestons horse?
",Videl,Rex,Max,Hopper,Rex
954,"What movie popularied the phrase Make My Day?
",Die Hard,Midnight Run,Total Recall,Sudden Impact,Sudden Impact
955,"The ending of what Steven Spielberg movie takes place at Devils Tower?
",Close Encounters of the Third Kind,E.T: The Extra-Terrestrial,Raiders of the Lost Ark,Saving Private Ryan,Close Encounters of the Third Kind
956,"What was Shakespeares last play?
",A Lovers Complaint,Romeo and Juliet,The Winters Tale,The Tempest,The Tempest
957,"An albatross can fly all day without flapping its wings.
",True,False,,,True
958,"How tall is Chicago鈥檚 Sears Tower?
",1095 ft (334 m),1811 ft (552 m),1211 Ft (369 m),1453 ft (443 m),1453 ft (443 m)
959,"What 1951 film did Humphrey Bogart win an Oscar for?
",The Barefoot Contessa,The Caine Mutiny,African Queen,Casablanca,African Queen
960,"Which of Henry VIII鈥檚 wives outlived him?
",Catharine of Aragon,Anne Boleyn,Catharine Parr,Jane Seymour,Catharine Parr
961,"The hands and feet have the most bones in the human body.
",True,False,,,True
962,"This actor, whose autobiography was called My Wicked Wicked Ways, starred in the movies Adventures of Robin Hood (1938), Istanbul (1957) and They Died with Their Boots On (1941).
",Claude Rains,Errol Flynn,Anthony Quinn,George Reeves,Errol Flynn
963,"What substance do South American Indians use on the tips of their poison darts?
",ammonia,Metrazol,curare,snake venom,curare
964,"Which of these movies did not win 11 Academy Awards?
",The Lord of the Rings: The Return of the King,Braveheart,Titanic,Ben Hur,Braveheart
965,"There is no country in the world whose name begins with this letter of the alphabet.
",O,Q,Y,X,X
966,"Which of the following people was not awarded the Nobel Peace Prize?
",Marthin Luther King Jr.,John Paul II,Nelson Mandela,Yasser Arafat,John Paul II
967,"Which of these US states is not named after a river?
",Illinois,Alabama,Iowa,Colorado,Iowa
968,"Which of these cities is not a capital of a country in the European Union?
",Warsaw,Copenhagen,Lisbon,Zurich,Zurich
969,"Which of these is not an actual name of a sea?
",Red Sea,Yellow Sea,White Sea,Blue Sea,Blue Sea
970,"Which of these is not an American writer?
",Eugene ONeill,Ernest Hemingway,Joseph Conrad,John Steinbeck,Joseph Conrad
971,"Which of the following battles was not fought during World War Two?
",Battle of Guadalcanal,Battle of Kursk,Battle of Jutland,Battle of Tobruk,Battle of Jutland
972,"The flag of which of the countries listed below is not red and white?
",Poland,Jamaica,Turkey,Japan,Jamaica
973,"Which of these is not  a prime number?
",13,3,2,1,1
974,"The ancient Roman Empire stretched from modern day Great Britain to Egypt. Which present day country was not part of the Roman Empire?
",Poland,Tunisia,Turkey,France,Poland
975,"What country has a plain green flag?
",Lithuania,Libya,Ireland,Dominica,Libya
976,"According to Leonardo da Vinci the color green represented what?
",water,wealth,wisdom,earth,water
977,"Emerald is the birthstone for this month.
",May,September,April,July,May
978,"In the movie The Green Mile, Tom Hanks plays Paul Edgecomb, but he was not the first choice for the role. Who was originally considered for the role?
",George Clooney,John Travolta,Bruce Willis,Tim Robbins,John Travolta
979,"According to legend, each leaflet of a 4-leaf clover has a meaning. What does the 1st leaf mean?
",Luck,Hope,Strength,Prosperity,Hope
980,"Wally the Green Monster is the mascot for which sports team?
",Cincinnati Reds,Baltimore Orioles,Boston Red Sox,Chicago White Sox,Boston Red Sox
981,"What album was released by the rock band Weezer in 2001?
",The Green Album,Greenage,Rock it Green,Greenation,The Green Album
982,"The Green Lantern is a Marvel comics superhero with a power ring which enables him to control the physical world for as long as his willpower allows.
",True,False,,,False
983,"What kind of person is described by the expression green around the gills?
",Physically ill,New at fishing,Gardner novice,Jealous over someone,Physically ill
984,"Zoophobias are some of the most widespread abnormal fears. Which of the following is not a fear associated with animals?
",Neophobia,Entomophobia,Cynophobia,Felinophobia,Neophobia
985,"This phobia forces people indoors.
",Phagophobia,Necrophobia,Heliophobia,Erythrophobia,Heliophobia
986,"Arrange the listed phobias in the following order: fear of clowns, fear of speaking in public, fear of smells, fear of needles.
","Osmophobia, Coulrophobia, Trypanophobia, Glossophobia","Glossophobia, Osmophobia, Trypanophobia, Coulrophobia","Coulrophobia, Glossophobia, Osmophobia, Trypanophobia","Trypanophobia, Glossophobia, Osmophobia, Coulrophobia","Coulrophobia, Glossophobia, Osmophobia, Trypanophobia"
987,"What does a person who has a gymnophobia fear?
",Closed spaces,Nudity,Rivers,Bright colours,Nudity
988,"Three of the following terms mean one and the same thing - fear of storms. Which is the forth one that is related to sleep?
",Keraunophobia,Clinophobia,Brontophobia,Astraphobia,Clinophobia
989,"Which of the following words is a synonym of paraskevidekatriaphobia (fear of Friday the 13th)?
",Aphenphosmphobia,Friggatriskaidekaphobia,Triskaidekaphobia,Arachnophobia,Friggatriskaidekaphobia
990,"Which word refers to the fear of long words?
",Ornithophobia,Hippopotomonstrosesquippedaliophobia,Radiophobia,Hexakosioihexekontahexaphobia,Hippopotomonstrosesquippedaliophobia
991,"Which of the following words is related to phobias?
",Irrationality,Strength,Genetic,Popularity,Irrationality
992,"Which world denotes a phobia of a small rodent?
",Technophobia,Entomophobia,Ophidiophobia,Musophobia,Musophobia
993,"Which of the following terms refers to the fear of being buried alive?
",Gephyrophobia,Phagophobia,Taphephobia,Mysophobia,Taphephobia
994,"The Hundred Years War -- a series of related conflicts between France and England, started in 1337 and lasted how many years?
",100,115,117,116,116
995,"In the 1957 movie classic, 12 Angry Men, after a preliminary vote it becomes clear that only one of the jurors, Davis, does not see the open and shut nature of the case.  What is Davis juror number and what is his profession?
","Juror #8, an architect","Juror #2, a bank clerk","Juror #12, an advertising executive","Juror #10, a garage owner","Juror #8, an architect"
996,"According to Luke 6:13, Jesus called unto him his disciples, and of them he chose twelve, whom also he named apostles.  Which one did Jesus not choose?
",Judas Iscariot,Thomas,Mark,Thaddaeus,Mark
997,"Listen to the audio and name the performer.
",Phil Collins,David Bowie,John Lennon,Freddie Mercury,David Bowie
998,"In 1867, Alfred Nobel introduced the first Pyrotechnic Fuse blasting cap, using what primary explosive to detonate dynamite?
",Lead azide,Mercury fulminate,Hydrogen peroxide,Black powder,Mercury fulminate
999,"Buddhism, a religion and philosophy based on the teachings of Siddh膩rtha Gautama, traces its origins to which country?
",Taiwan,Thailand,India,China,India
1000,"How many stars are there on the flag of New Zealand?
",22,6,0,4,4
1001,"German-born princess, Sophie Augusta Fredericka of Anhalt-Zerbst, reigned as Empress of what country, from June 28, 1762 until her death?
",France,England,Austria,Russia,Russia
1002,"Until its replacement by the EMS scale, the Medvedev-Sponheuer-K谩rn铆k scale was the most commonly applied scale in Europe, used to measure what?
",Hurricane intensity,Wind speed,Ultraviolet radiation,Earthquake intensity,Earthquake intensity
1003,"Name the legislative branch of the federal government of the United States.
",The Senate,The Supreme Court,The Congress of the United States,The House of Representatives,The Congress of the United States
1004,"In the Spring of 1967, this city was 700 acres of rock and timber.  In a little more than 6 months it would be transformed in a high-tech city.  It was comissioned by a company, whose mission was simple - to build the biggest and fastest subsonic commercial jetliner ever constructed.
","Greenbank, Washington","Walla Walla, Washington","Everett, Washington","Olympia, Washington","Everett, Washington"
1005,"To build the 747, The Boeing Co. needed to design and construct a large number of tools.  Approximately how many?
",170 000,1 800,270 000,45 000,270 000
1006,"The Boeing 747 project was so big, that there were no buildings that could house it.  Boeing constructed the largest building in the world for this purpose.
",False,True,,,True
1007,"The total assembly of the Boeing 747 would require how many individually numbered and catalogued parts?
",300 000,4 000 000,5 000 000,500 000,4 000 000
1008,"The Boeing 747 project was bankrolled by the President of an airline company, when in 1965 a downpayment of $250,000,000 was made.  Which was the airline company?
",American Airlines,Pan American,Delta,United,Pan American
1009,"The incredibles was a term used during the production of 747 referring to what?
",The airlines which put downpayments and helped jumpstart the project,The significant others of the workers,The 20 000 contractors helping Boeing,The rugged team of workers,The rugged team of workers
1010,"The first 747 was due to roll out of the production line in which year?
",1969,1972,1970,1971,1969
1011,"The 747 was the second airplane designed with a cockpit above the deck.
",False,True,,,False
1012,"The tail assembly of 747 stands the height of a building of approximately how many stories?
",approx. 8 stories,approx. 6 stories,approx. 4 stories,approx. 2 stories,approx. 6 stories
1013,"The original 747  was fitted with what kind of jet engines?
",General Electric CF6-80C2B1F,Pratt  Whitney JT9D-3,Rolls Royce RB211-524G,Kuznetsov NK-82 turbofans,Pratt  Whitney JT9D-3
1014,"Who was the first  guest on The Tonight Show  when Johnny Carson was the host?
",Bette Midler,Bob Hope,Groucho Marx,Steve Allen,Groucho Marx
1015,"Which statement is not correct?
",Kermit the Frog spoke at the funeral of ventriloquist Edgar Bergen.,A cord of wood is 128 cubic feet of wood.,Isaac Van Amburgh is given credit as the first performer to put his head into the mouth of a  living lion.,"James Bartley was swallowed whole by a whale, but was rescued and lived another 35  years.","James Bartley was swallowed whole by a whale, but was rescued and lived another 35  years."
1016,"Which famous writer introduced the term moron into everyday vocabulary?
",Moliere,Voltaire,Shakespeare,Dickens,Moliere
1017,"Who was the first guest host on NBCs Saturday Night Live?
",John  Goodman,Howard Cosell,George Carlin,Steve Martin,George Carlin
1018,"What do Ronald Reagan, King Henry VIII, Charles Lindbergh, Jerry Stiller, Mel Brooks, and William Shakespeare have in common?
",Each can trace his genealogy to Germany.,Each had a sibling named Jane.,Each was married to a woman named  Anne.,Each one was born in a  year ending in a 9.,Each was married to a woman named  Anne.
1019,"Three of these statements are urban legends. Which is the true statement?
",Jackie Robinson was court-martialed because he would not sit in the back of a military bus.,The life span for a tiger in captivity is the same as it is in nature.,"Based on the writings in his diaries, Abner Doubleday is given credit for inventing the rules of modern baseball.",Jackie Robinson won the first Rookie of the year Award in 1947.,Jackie Robinson won the first Rookie of the year Award in 1947.
1020,"Which list contains the three species of Zebras?
","gray zebra, red zebra, plains zebra","mountain zebra, savannah zebra, southern zebra","Garveys zebra, Darwins zebra, gray zebra","Grevys zebra, plains zebra, mountain zebra","Grevys zebra, plains zebra, mountain zebra"
1021,"Who had Solomons wisdom, Hercules strength, Atlas stamina, Zeus power, Achilles courage, and Mercurys speed?
",Captain Marvel,Captain America,The Hulk,Superman,Captain Marvel
1022,"Which statement is false?
",FDR is famous for saying Nothing is so much to be feared as fear.,O.Henry  founded a humorous weekly paper named The Rolling Stone.,Henry David Thoreau is famous for saying Nothing is so much to be feared as fear.,Tennessee Williams was born in Mississippi.,FDR is famous for saying Nothing is so much to be feared as fear.
1023,"In what year did Freud and his collaborator, Josef Breuer publish Studies on Hysteria, a book which contained a number of Breuer and Freuds case studies of hysterics, including their most famous case - Anna O.?
",1848,1901,1912,1895,1895
1024,"This Scottish engineer was the first person to demonstrate a working television.
",Burr Tilstrom,John Logie Baird,Robert Sarnoff,Vladimir Zworykin,John Logie Baird
1025,"This person, who in 1919 became the General Manager of Radio Corporation of America (RCA), claimed  that he was the first person to receive a signal from the sinking Titanic in 1912.
",Leonhard Dresdorff,Burr Tilstrom,Capt. Jonas Bray,David Sarnoff,David Sarnoff
1026,"In 1494, Luca Pacioli, a close friend of Leonardo da Vinci, wrote the book Summa de arithmetica, geometrica, proportioni et proportionalita, which contained what?
",A study of mathematical and artistic proportion,A list of DaVincis inventions,The first biography of DaVinci,"A description of a method of keeping accounts, known as Double-entry book-keeping","A description of a method of keeping accounts, known as Double-entry book-keeping"
1027,"This English author, whose works include An Essay on Criticism and The Rape of the Lock, directly addressed the major religious, political and intellectual problems of the 18th century.
",Ben Johnson,Alexander Pope,Jonathan Swift,Samuel Johnson,Alexander Pope
1028,"In his works, this Greek playwright, whose contribution to the theater was the addition of a second actor to the scenes, focused on mans position in the cosmos, in relation to the gods.
",Thucydidies,Sophocles,Aeschylus,Euripides,Aeschylus
1029,"This artistic and architectural movement, formed by Vladimir Tatlin, dismissed pure art in favor of art used as an instrument for social purposes.
",Production Art,Structural Art,Constructivism,Dadaism,Constructivism
1030,"This Major League Baseball player, whose uniform with #42 was retired on April 15, 1997 by Major League Baseball, became the first African-American to be inducted into the Baseball Hall of Fame.
",Rosy Grier,Jack Roosevelt Robinson,Jim Brown,Jesse Owens,Jack Roosevelt Robinson
1031,"Which of these singers had a daughter named Natalie?
",Yoko Lennon,Nat King Cole,Dean Martin,Frank Sinatra,Nat King Cole
1032,"Name the stars of the classic movie Casablanca.
",Humphrey Bogart and Ingrid Bergman,James Stewart and June Allyson,Henry Fonda and Maureen OHara,Humphrey Bogart and Lauren Bacall,Humphrey Bogart and Ingrid Bergman
1033,"In which of the New York City boroughs is Rockefeller Center situated?
",Brooklyn,Manhattan,Queens,The Bronx,Manhattan
1034,"Which of these groups was formed in Liverpool, England?
",The Bee Gees,The Beatles,The Kinks,The Rolling Stones,The Beatles
1035,"Who popularized the song Unforgettable in 1951?
",Nat King Cole,Humphrey Bogart,Dean Martin,Frank Sinatra,Nat King Cole
1036,"Which of these is the nickname of New York City?
",Bogey and Bacall,The Big Apple,Stock Market City,Rockefeller City,The Big Apple
1037,"What famous fashion designer popularized the little black dress?
",Vivienne Westwood,Coco Chanel,Calvin Klein,Christian Dior,Coco Chanel
1038,"What sport was invented by James Naismith in 1891?
",soccer,basketball,ice hockey,curling,basketball
1039,"What temperature, in degrees Celsius, is Absolute Zero?
",-32,-135,-273,-356,-273
1040,"Which part of the body contains the most gold?
",eyelashes,hair,toe nails,finger nails,toe nails
1041,"What are the numbers on a dartboard that flank 17?
",16 and 11,0 and 7,2 and 3,18 and 13,2 and 3
1042,"What common drink was first named the 鈥淓steemed Brain Tonic and Intellectual Beverage鈥?
",Coca Cola,Tab,Dr Pepper,Sprite,Coca Cola
1043,"All babies are born with a soft spot on the top of their heads. What is this called?
",Raspberry,Soft Spot,Neurocranium,Fontanelle,Fontanelle
1044,"Does a jellyfish have a brain?
",No,Yes,,,No
1045,"Where should one use perfume? Wherever one wants to be kissed. Thats a piece of advice given by what prominent fashion designer?
",Elsa Schiaparelli,Christian Dior,Coco Chanel,Crist贸bal Balenciaga,Coco Chanel
1046,"What term refers to the science (or art) of kissing?
",Philematology,Palilogy,Phlebology,Palynology,Philematology
1047,"Who wrote and performed a song featuring the lyrics: I just want your extra time and your kiss?
",Madonna,Michael Jackson,Kylie Minogue,Prince,Prince
1048,"New Zealand was the first country to give full voting rights to women.
",False,True,,,True
1049,"What is the capital of Finland?
",Prague,Suva,Malabo,Helsinki,Helsinki
1050,"Is it true that the maximum score you can get on SAT is 2400?
",No,Yes,,,Yes
1051,"What is the capital and largest city of Austria?
",Canberra,Sydney,Stockholm,Vienna,Vienna
1052,"The number Pi is larger than the number 4.
",False,True,,,False
1053,"Have the Yankees played in over 30 World Series?
",No,Yes,,,Yes
1054,"Lightning Mcqueen was the protagonist of what movie?
",BAR,Cars,Mcqueen Tales,DDA,Cars
1055,"The Wii is a game console released by Nintendo.
",False,True,,,True
1056,"Is New York City the capital of New York?
",No,Yes,,,No
1057,"12 squared is 24.
",False,True,,,False
1058,"This plantation located in Louisiana is said to be haunted by the vengeful ghost of a slave named Chloe, who supposedly murdered the wife and daughters of the owner.
",Myrtles Plantation,Laura Plantation,Melrose Plantation,Oak Alley Plantation,Myrtles Plantation
1059,"On this day in 1929, a massacre of mob members outside a warehouse on Clark Street in Chicago occurred. As people walk the street at night they claim to hear the sounds of machine guns and screams.
",Christmas Day,Thanksgiving Day,Easter Sunday,Valentines Day,Valentines Day
1060,"The ghost of this mobster is said to haunt two locations. One of them is a hotel in Las Vegas, the other - a private residence in Beverly Hills.
",John Gotti,Al Capone,Frank Costello,Bugsy Siegel,Bugsy Siegel
1061,"In this Texas town, it is believed that a hill is haunted by the spirits of small children who were killed there. On the way to school one morning a school bus filled with children stalled across railroad tracks. Tragically the bus was hit by an oncoming train and only a few children survived. Today it is reported that cars that stop on this hill are mysteriously pushed up the hill after which small hand prints can be seen along the back and sides of the vehicle. In which Texas town is this hill located?
",Houston,Fort Worth,San Antonio,Dallas,San Antonio
1062,"In Americas west there are towns that once boomed during the gold rush but are now abandoned. These places known as ghost towns are said to be haunted by the spirits of the people that once inhabited them. One such town is St. Elmos in Denver Colorado. In what year did this town officially die?
",1967,1909,1952,1892,1952
1063,"This cave located in Tennessee is said to be haunted by the ghost of a local witch, Kate Batt. Kate tormented and haunted the family that lived near this cave for years. The haunting continued until 1820 when the owner died. Many believed he was poisoned by the ghost of Kate. What is the name of this cave?
",Bull Cave,Blue Spring Cave,Rumbling Falls Cave,Bell Cave,Bell Cave
1064,"This monster, who is classified under the family, Homolycanth Ropus, really has a thing about silver bullets. By what other name do we know the character, Lawrence Talbort?
",The Zombie,The Wolfman,The Beast,The Mummy,The Wolfman
1065,"Hes quite the chef but if he asks you to bring a nice Chianti to his little dinner party, better stay home. He is incredibly lethal and totally amoral. He is guilty of murder, seduction and cannibalism. Which monsters only weakness is one pretty FBI agent?
",Dr. Victor Frankenstein,Jack Torrance,Michael Myers,Hannibal Lecter,Hannibal Lecter
1066,"She is a very rude monster.  She sings with her mouth full. What is the name of the human flesh eating plant that sings Feed me Seymour. Feed me all night long.?
",Audrey II,Angel,Leech Woman,Christine,Audrey II
1067,"Lethality: He will not stop, EVER, until you are dead. What assassin from the year 2029 AD, had you better believe when he says Ill be back.?
",Predator,Terminator,Kothoga,Replicant,Terminator
1068,"Who is the second US president?
",Martin Van Buren,John Adams,James Monroe,Thomas Jefferson,John Adams
1069,"What is the capital city of Iceland?
",Neyjavicik,Leykjastick,Lolymyestic,Reykjavik,Reykjavik
1070,"The actresss father created The Today Show, The Wide World of Sports, Your Show of Shows(aka the Sid Caesar Show) and helped  create The Tonight Show.
",Sigourney  Weaver,Diane Lane,Debbie Allen,Jobeth Williams,Sigourney  Weaver
1071,"Michael Jordan is often considered the best player the Chicago Bulls ever had but they did not start winning championships until they traded Charles Oakley for this other big man.
",Scotty Pippen,Dave Corzine,Dennis Rodman,Bill Cartwright,Bill Cartwright
1072,"The first African-American professional baseball player played for Oakland in 1916.
",True,False,,,True
1073,"Which are the only  two states in the USA that do not allow drivers to pump their own gas?
",Utah and Wyoming,New Jersey and Oregon,New Jersey and Utah,Oregon and Wyoming,New Jersey and Oregon
1074,"What is methyphobia?
",A fear of explosions,A fear of gases,A fear of pleasure,A fear of alcohol,A fear of alcohol
1075,"In the same year that the first Grammy for Rap music was given, this song won for Best Song of the Year and Best Record of the Year and the singer who performed it won the Grammy for Best Performance.
","Dont Worry, Be Happy by Bobby McFerrin",Blessings by Betty Winan,Fast Cars by Tracy Chapman,Traces by George Michael,"Dont Worry, Be Happy by Bobby McFerrin"
1076,"What is the meaning of the word labeorphilist?
",A lover of experimental science,A collector of beer bottles,A flower that eats insects,An animal that is attracted to sweet smells,A collector of beer bottles
1077,"Which of the following is the correct definition of the word rod?
",A unit of measure equal to 16.5 feet,A unit of measure equal to 3 bushels,A unit of measure equal to 6 feet,A unit of measure equal to the distance from a persons nose to his/her outstretched arm,A unit of measure equal to 16.5 feet
1078,"What is Bandar Seri Begawan?
",The capital city of an Asian nation,The largest city in the Kurdish section of Iraq,The name of the Prime Minister of a North African nation,The name of a terrorist organization in Afghanistan,The capital city of an Asian nation
1079,"I Love You a Bushel and a Peck was a popular song in the 1950s. How much is a bushel and a peck?
",ten meters,ten dry gallons,thirty-two gallons,ten tons,ten dry gallons
1080,"The first known use, in English, of the word orange in reference to a color was by this man.
",Warren Alfred VI,King JamesII,Devin Knight,King Henry Vlll,King Henry Vlll
1081,"In what year did the color burnt orange get its name?
",1915,1920,1913,1923,1915
1082,"Is orange the national color of the Netherlands?
",No,Yes,,,Yes
1083,"Orange and this color are the colors of  the holiday Halloween.
",White,Purple,Red,Black,Black
1084,"Orange is considered a safety color.
",True,False,,,True
1085,"Where can the Orange River be found ?
",Turkey,South Africa,Canada,South Asia,South Africa
1086,"Where can you find a city named Orange?
",California,All of these,Texas,Florida,All of these
1087,"Which of these cats could appear and disappear at will?
",Pussy Galore,Puss in Boots,Felix,The Cheshire Cat,The Cheshire Cat
1088,"Who is Mother Gooses cat in the self-titled newspaper comic strip?
",Princess,Angel,Attila,The Duchess,Attila
1089,"Which two cats are the main characters in the Lillian Jackson Braun series?
",Koko and Yumyum,Yin and Yang,Kitty Jones and Kat  Smith,Rin and Tintin,Koko and Yumyum
1090,"Who was the most villainous cat in the film Cats and Dogs?
",Mr. Tinkles,Mrs. Catamaran,Mr. Bojangles,Mrs. Gato,Mr. Tinkles
1091,"Who is the crime-solving cat hero of the Rita Mae Brown books?
",Mrs. Murphy,Old Deuteronomy,Tucker Tee,Mama Morton,Mrs. Murphy
1092,"Name the cat hero described in Shirley Rousseau Murphys books?
",Nermal,Joe Grey,Midnight Louie,Pewter,Joe Grey
1093,"Who is the cat detective in the Carole Nelson Douglas series set in Las Vegas?
",Lucky Louie,Tom Thumb,Mr. Letemride,Midnight Louie,Midnight Louie
1094,"Which famous cat made a guest appearance in the films Shrek 2 and Shrek 3?
",Felix the Cat,Tom the Cat,Puss in Boots,Mr. Tinkles,Puss in Boots
1095,"In which story do we meet Grizabella the Glamour Cat?
",Cats,Through the Looking Glass,The Cats Paw,The Aristocats,Cats
1096,"In which film did Pywackett appear?
","Bell, Book and Candle",The Cats in the Cradle,The Golden Cat of Atlantis,Old Possums Books of Cats,"Bell, Book and Candle"
1097,"What was name of the evil cat in Disneys version of Cinderella?
",Sneaky Pete,Satan,Old Snakeeyes,Lucifer,Lucifer
1098,"Name the first cartoon cat that was created for the screen.
",Felix,Puddy Tat,Rumple Teaser,Katsenjammer,Felix
1099,"Which cat is the advertising mascot for the 9Lives cat food?
",Garfield,Odie,Mermal,Morris,Morris
1100,"What was the name of the cat that belonged to Topper in Thorne Smiths fiction?
",Brutus,Scallops,Pestilence,Alexander,Scallops
1101,"Which of the following characters made their debut in Old Possums Book of Practical Cats?
",Rumpleteazer,Old Deuteronomy,All of these,The Rum Tum Tiger,All of these
1102,"This law says that if things can go wrong, they jolly well will!
",Paddys Law,O Tooles Law,O Learys Law,Murphys Law,Murphys Law
1103,"If youre a butterfingers and in your haste to get started on the daily chores you drop your breakfast toast, is it more likely to fall with butter side down?
",No,Yes,,,Yes
1104,"In every hierarchy each employee tends to rise to the level of his or her incompetence. What name do we give to this phenomenon?
",The William Principle,The Matthew Principle,The Peter Principle,The Johnson Principle,The Peter Principle
1105,"In the sophisticated industry of integrated circuits, what does Moores Law say?
",The rate of advance will continue to double approximately every 18 months.,Progress will accelerate sharply over the next ten years and then come to a juddering halt.,Progress will continue at a steady rate indefinitely.,The rate of technological progress is bound to slow down in the not too distant future.,The rate of advance will continue to double approximately every 18 months.
1106,"There is always an easy answer to every human problem - neat, plausible and wrong. What sharp and witty American writer made this observation?
",Henry James,H.L. Mencken,Louisa May Alcott,James Fenimore Cooper,H.L. Mencken
1107,"This is a ground-breaking law of linguistics first formulated in 1822. It highlights in a most intriguing way how European languages may have evolved since ancient times.
",Grimms Law,Kissingers  Law,Einsteins  Law,Schwarzeneggers  Law,Grimms Law
1108,"Work expands to fill the time available for its completion. Under what name is this law known?
",Parkinsons Law,Atkinsons Law,Pattersons Law,Robinsons Law,Parkinsons Law
1109,"Youve been working on a job for quite a while and achieved a lot. But now fatigue has set in and you find that despite your best efforts, youre no longer getting the same high level of results. This effect is neatly expressed in which law?
",The law of diminishing returns,The law of deteriorating returns,The law of falling returns,The law of declining returns,The law of diminishing returns
1110,"Political leaders all too often engage in misguided undertakings in the hope of recapturing popular support. Not infrequently this backfires and popularity ratings tumble. This is a simple example of which of the following laws?
",The law of divine retribution,The law of unintended consequences,The law of illogical reasoning,The law of just desserts,The law of unintended consequences
1111,"This is the age of most non-synthetic diamonds.
",Over seven billion years,Over five billion years,Over six billion years,Over three billion years,Over three billion years
1112,"It was the largest rough diamond ever found, weighing in at 3 106 carats.
",Koh-i-Nor,Malan,Cullinan,Elizabeth,Cullinan
1113,"A pure diamond is colorless, but extremely rare. This is the color shade that most diamonds have.
",Gray,Yellow,Blue,Green,Yellow
